id,keyword,text,target
10635,upheaval,"""Rumours of a trial of no notice inspections"". Have they completely lost the plot? https://t.co/EvCqSi8zI0",0
10641,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart 'This government is… https://t.co/tiWW3pL9aU,0
10642,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/ow…,0
10650,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Teaching | The Gua… https://t.co/qonp7HoWEh,0
10666,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn… https://t.co/iByK11do2j,0
10674,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart https://t.co/lMriU4nIle,0
10676,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn… https://t.co/wQ1JyBMuLs,0
10686,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/T0sj0HyaMs,0
10690,violent%20storm,“A butterfly flapping its wings in the Amazon rain forest can generate a violent storm on the other side of…,0
10698,violent%20storm,Yes it wld seem these little kids were being held against thier will &amp; forced 2 have stories read 2 by drag queens… https://t.co/u9K2GEb0tT,0
10699,violent%20storm,Yes it wld seem these little kids were being held against thier will &amp; forced 2 have stories read 2 by… https://t.co/guLpx0PR0T,0
10706,violent%20storm,"“The more violent the storm, the quicker it passes.” – Paulo Coelho 🙏🏼",0
10707,violent%20storm,this storm is violent af. bathong.,1
10712,violent%20storm,19.00 obs from #Kirkwall Airport showed sustained wind speeds in the preceding hour of 74.1 km/h (46.0 mph) or Forc… https://t.co/uvekPOQJr9,1
10713,violent%20storm,0.5 mile from me. Any idea what time this hit? Around 445 storm was very violent at my area 😳,1
10725,violent%20storm,"The storm surge....wild, extreme, violent torrential rain, tempered by a gentle light and somewhere behind that cur… https://t.co/pQhlzdrNSs",0
10735,violent%20storm,Love a good storm in Ireland everyone panics meanwhile I stay indoors and appropriate the violent weather - and dr… https://t.co/GW3kMdBZ1K,0
10737,violent%20storm,"Five years ago Kisilu, a Kenyan farmer, started to use his camera to capture the life of his family, his village and the damage…",0
10740,violent%20storm,"With arrival of #StormBrendan to East coast bringing S/SW winds up to violent Storm Force 11, together with high Sp… https://t.co/8llRV8PECV",0
10741,violent%20storm,"HEBRIDES and MALIN, An occasionally violent storm, 11. Not very much moving, https://t.co/96WLwciRet… https://t.co/GmGNaRPGoc",1
10747,violent%20storm,"#StormBrendan has now started to pivot northnortheast. The storm will not make a direct hit on #Ireland thankfully,… https://t.co/Ea0Kow9mUY",1
10760,volcano,Taal Volcano in the #Philippines. Volcanic ash is very dry &amp; very bad electricity conductor. When it is dispersed to a…,1
10773,volcano,The Makati Science High School SSG will be accepting cash and in-kind donations for the evacuees of the Taal Volcano eruptio…,0
10786,volcano,"The world is something else lately. The fire, volcano, influenza, war. Stay safe everyone.",0
10788,volcano,Blue hour and night timelapse of Taal Volcano eruption. https://t.co/DSJqHOaAS5,1
10804,war%20zone,Madrid twitter vs Barca twitter war zone like it's 2015 all over again ffsssss so good,0
10809,war%20zone,Flexing line he didn’t leave a whole kid in a war zone,0
10814,war%20zone,take into consideration that this war zone was created 1500 years ago by a religious sect…,0
10815,war%20zone,So when are you lot sorting out the war zone that is Piccadilly Gardens?,0
10816,war%20zone,The Air Force's B-52H Bomber Force Has Said Goodbye To Its Nuclear Bombs https://t.co/GszmdWmsoK https://t.co/oQEVIea31v,0
10819,war%20zone,"These are elected manufactured crisis actors, they are Anti American 💯 Defeat these MF…",0
10838,war%20zone,Agree completely. You want citizens to vote but the point is are you matching the expectations? Half of Gachibawli is d…,0
10846,war%20zone,Disrupted? Nothing moving more like. Cambridge is like a war zone with refugees.,0
10867,weapon,I was actually thinking he may also be carrying his own protection weapon..,0
10880,weapon,jeno's secret weapon (ू˃̣̣̣̣̣̣︿˂̣̣̣̣̣̣ ू) https://t.co/IlCFR2iXuR,0
10899,weapon,miss me with that ‘weapon accuracy’ shit. im shooting everything. im laying down cover fire. im shooting the walls. im sho…,0
10914,weapon,"For the Putin regime, history is both a weakness and a weapon. considers how the West can push back against the Krem…",0
10920,weapon,"""Jutsu is not the only weapon, I tell you that!"" (Shikamaru Nara)",0
10929,weapons,https://t.co/7xrl54HPXO 2:42 Onision lied over the phone saying he doesn't own any weapons when he is in…,1
10935,weapons,"For those who read #SerialBrain2 &amp; are following all the 93s, was on Watters last night. She demonstrated sh…",0
10937,weapons,"Pragya Thakur planted bombs all over the place, but is scared of a letter written in Urdu and some powder. These bhagwa…",0
10947,weapons,"Yeah the Star Wars collab might be over in Fortnite, but I don't… https://t.co/YPPRQTr0Fd",0
10950,weapons,ACCORDING THE OFFICIAL DOCUMENT: #B52 #BOMBERS ARE NO LONGER AUTHORIZED TO CARRY #NUCLEAR #BOMBS. NEW AIR FORCE INS… https://t.co/XAIZ3TbOAX,1
10955,weapons,He had more weapons than brady,0
10968,weapons,"JCPOA preamble: “Iran reaffirms that under no circumstances will Iran ever seek, develop or acquire any nuclear weapons.”…",1
10983,weapons,Blanket secrecy' surrounds Australian weapons sales to countries accused of war crimes https://t.co/ko6nqZs61d,1
10996,whirlwind,"Oh darling, hitting six geese isn't charming – before hitting his mixtape isn't a whirlwind.",0
11008,whirlwind,"Oh darling, being a husky is fattening – but hitting him is a whirlwind.",0
11024,wild%20fires,I would say physically ignited is more the problem than natural wild fires and… https://t.co/sseg3o9osI,0
11037,wild%20fires,👀👀👀 donate the funds to the Australia wild fires,0
11038,wild%20fires,Summer fun needs to be redefined. Two years ago there were wide wild fires in Scandinavia and around… https://t.co/lO1lgLUW9e,1
11045,wild%20fires,What could he have done differently?! I'm not saying he was right or wrong BUT in order to do better next…,1
11062,wildfire,"""You don't bring Wildfire into your home and expect it to stay in the fireplace."" - #Loki, The Gospel of Loki, Joanne M. H…",0
11065,wildfire,Be relentless in your pursuit of that which steals your heart even as the body lays at night. Be ruthless in your… https://t.co/UuLp24mXor,0
11066,wildfire,"Climate change increases the risk of wildfires, confirms new review: Physorg https://t.co/RWCFKWYCBe MORE w/ EcoSe… https://t.co/bsXeIRBjqm",0
11073,wildfire,Future #wildfire risks grow with each added degree. To minimise growth in fire risk we must in fire risk we must stabilise…,0
11090,wildfire,"CUHK professor Fang Kecheng revisits the real lessons of the disastrous 1987 Daxing’anling Wildfire, after a shameless…",0
11097,wildfire,"Critics Drag Jeff Bezos After Amazon Donates $690,000 to Australian Wildfire Recovery: ‘Lol. Metallica ...… https://t.co/jFOajafpOn",0
11100,wildfire,"You can go after ""actual pedophiles"" and… https://t.co/OTwm2bpvfN",0
11103,wildfire,"New post: ""Parkway Drive Donated $34,000 to Australian Wildfire Relief"" https://t.co/xM0k86dpoc",0
11116,windstorm,Stanley Park storm is where the bar is at for windstorm (10). So using that as point of reference w… https://t.co/CHVCboBamv,1
11118,windstorm,"Rain and high-elevation snow showers can continue across northern Scotland on Wednesday; otherwise, a brief break i… https://t.co/TUOn6fdI7Q",1
11126,windstorm,"From what I've seen with other RW boycotts, this too will be nothing more than a sneeze in a windstorm.",0
11138,windstorm,There won't be much of a break across the southern U.K. as another storm system will race into the region on Tuesda… https://t.co/Mbr5gVIV59,1
11139,windstorm,"Our poor BBQ. Not only did the windstorm blow away the cover, it is now covered in snow that has crusted over due t… https://t.co/DmgHfuBtCL",1
11150,wounded,"Twenty-one Saudi military cadets are being expelled after one of the cadets carried out a mass shooting in Pensacola, Flor…",1
11153,wounded,Police in Iran have denied using live ammunition to disperse protesters as outrage over the accidental downing of a Ukrainian p…,1
11154,wounded,Snow and Avalunch Update (SDMA) 18 people including Women's and children's were killed and 21 other wounded in snow a…,1
11158,wounded,"Vitriol many indy supporters have for Labour partly stems from how some senior politicians spoke in 2014 campaign: ""viru…",0
11160,wounded,It’s been **320 days** since the House passed a bipartisan background checks bill. No single law can prevent every sh…,0
11163,wounded,//WOTV NEWS//: 2 teen hunters charged with animal cruelty after attack on wounded deer... https://t.co/OOrvsBycl0,1
11164,wounded,"I 4get my sons 36 bday 2day Been struggling this year w MS Had 38+2, Sitting Bull &amp; Wounded Knee Ride Race home 4 M… https://t.co/xBpcMvjFtc",0
11182,wounded,Make art. Make bad art. Make better art. Make great art. Make brand new art that's ahead of its time. Make more art. Seek oppo…,0
11187,wounds,HA YOONBIN 하윤빈 (BEN) - Wounds (Official M/V) - YouTube https://t.co/qgJcSQEJBf,0
11197,wounds,ketombe siapa takut #Ben_Wounds #HaYoonbin https://t.co/nokmmsEZBX,0
11202,wounds,NOT GONNA SAID THAT TURTLENECK SPECS AND DENIM JACKET ISSA GOOD COMBO CUZ THAT'S EXACTLY WHAT I MEAN #Ben_Wounds https://t…,0
11204,wounds,"“kiss my wounds back, Kiss my wounds, it doesn’t gonna hurt you” whyyy these part sound so.. idk how to explain 😭 #Be…",0
11205,wounds,"24 cuts from different mistakes, 24 stitches made to conceal the pain, 24 wounds to heal overtime, but i'm still he… https://t.co/N6hPawUygK",0
11211,wounds,"Yoonbin is set to release a new song entitled wounds today, 12 PM. Filmed by: btrvl studio Stay tuned. #HaYoonbin h…",0
11229,wounds,“One of the penalties of an ecological education is that one lives alone in a world of wounds.” How scientists are now…,0
11234,wreck,Me: #TheCircleNetflix looks so dumb!! I’m gonna watch ONE episode to see what a train wreck it is Me (five episodes la…,0
11236,wreck,😂We learned a long time ago why all major banks are… https://t.co/HYXUvYN73p,0
11242,wreck,they were even more popular than Lope and Steam. So Bell just had to wreck it for the rest of us beca… https://t.co/pkQNL10ypq,0
11246,wreck,The houses are one in front of the other same land th… https://t.co/fqTJPbL09x,0
11265,wreck,This animated short about lion hunting will absolutely wreck you 😭 Sign the petition: https://t.co/PZKJNJfdWI https://t.co…,0
11268,wreck,Dem wan just wreck person for this country 🤕,0
11269,wreck,Something about sucking a poly cock when theyre just finished with work. Wreck my throat,0
11275,wreck,And yea didn't go to the appt because I'm a dumb wreck of a human waste,0
11281,wreck,The Left can’t stand anyone who freed themselves of the support of the state. They resent thi… https://t.co/JEXvV7KY8s,0
11290,wreck,"The Rugrats are all figments of Angelica’s imagination. Chuckie died w/ his mom, = y Chaz is a nervous wreck. Tommy was a…",0
11303,wreckage,My piece tonight on why Christopher Wray isn’t the right man for the big—and necessary—job of reforming the FBI. “Rather…,0
11304,wreckage,"Ukraine deliberately issued statement after Iran plane crash suggesting engine failure, despite suspecting attack ""If…",1
11306,wreckage,"A sunken yacht has finally been pulled out of the Mooloolah River, almost a year after it was abandoned. The wrecka… https://t.co/H00suo4N0z",1
11310,wreckage,"TSB: Iran has allowed us to the download of the recorders, and visit the wreckage: this above and beyond what they are req…",1
11318,wreckage,"""We won..."" —Beachcomber's bitter statement as he surveys the wreckage of the lagoon. In episode The Golden Lagoon. https:…",0
11323,wreckage,It is a strange feeling to see someone come around after leaving you alone in the wreckage they cau… https://t.co/jwSoqQZ318,0
11325,wreckage,"VIRGO - The new model eggbeater or washing machine, the latest year’s car all demand some study and learning before… https://t.co/QQPrXkdnrU",0
11327,wreckage,From Identities' Special Issue 'Whiteness and Nationalism': 'The wreckage of white #supremacy' by :… https://t.co/fJMazxcIaT,0
